Date,WTI Spot Price ($ per barrel),WTI-Brent Price Spread ($),WTI Crack Spread,Brent Crack Spread,"OECD Petroleum Production, Annual, million barrels per day","OPEC Petroleum Production, Annual, million barrels per day","Rest of World Petroleum Production, Annual, million barrels per day","OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","Non-OECD Petroleum (Crude Oil) Consumption, Annual, million barrels per day","China Import, Millions of tons",Kilian Global Economic Index,FEDFUNDS,U.S. ISM PMI Index,Henry Hub Natural Gas Spot Price Dollars per Million Btu,U.S. Total Crude Oil Inventory (Millions Barrels),U.S. Non-SPR Crude Oil Inventory (Millions Barrels),U.S. SPR Crude Oil Inventory (Millions Barrels),US Tight Oil Production (Millions of Barrels per day),Real Dollar Index,Closing Price: Gold ($ per ounce),Real GDP - Seasonally Adjusted (Billions of $),PPI by Commodity: Intermediate Demand by Commodity Type: Processed Energy Goods
2001-11-09,20.7,1.3900000000000006,9.132335644266448,10.522335644266448,22.57531112818538,32.29951828945208,25.3120128726171,50.06024410349668,29.838761871875786,6.22,-40.54463749005978,3.024643818333214,41.906622879036675,2.72,841.019,295.285,545.734,0.38735586656307197,116.41000366210938,274.70001220703125,13315.276875755811,96.86250728944155
2001-11-16,19.61,1.1899999999999977,10.267173084072459,11.457173084072457,22.57106571330958,32.31127870573095,25.3294832607153,50.06606027278162,29.861723812527327,6.22,-40.99609608726016,2.992235904061303,43.29140667761357,2.16,840.32,294.065,546.255,0.38706502875727683,117.33000183105469,272.8999938964844,13320.484102080285,96.67029529807502
2001-11-23,18.28,-0.28999999999999915,11.668976711836615,11.378976711836616,22.566811353103223,32.32301455341276,25.346973011876496,50.07183516063365,29.884719001393652,6.22,-41.412271891506784,2.960309873582459,44.1,2.18,837.664,290.885,546.779,0.3867801508072262,116.12999725341797,273.8999938964844,13325.800191161901,96.4880068060485
2001-11-30,19.13,0.3299999999999983,10.917746527558919,11.247746527558917,22.562548194650454,32.334725769546964,25.364482045618423,50.0775687536715,29.907747357896362,6.22,-41.792998303162065,2.928837119460728,44.1,2.0,842.465,295.14,547.325,0.38650123583883345,116.1500015258789,273.8999938964844,13331.216783225813,96.31564181336194
2001-12-07,19.47,0.4800000000000004,10.703482531239368,11.183482531239369,22.558276385035388,32.34641229118298,25.38201028145878,50.08326103851395,29.930808801456994,6.22,-42.13810872258843,2.897789034260157,44.38016993087558,1.98,840.128,292.803,547.325,0.3862282869780117,114.93000030517578,278.0,13336.725518497171,96.15320032001534
2001-12-14,18.45,0.4299999999999997,11.876184722877971,12.306184722877967,22.55399607134217,32.35807405537024,25.399557638915297,50.08891200177976,29.953903251497156,6.22,-42.44743655014832,2.8671370105447926,44.711405529953915,2.45,841.508,293.164,548.344,0.3859613073506743,116.9800033569336,278.0,13342.318037201121,96.00068232600873
2001-12-21,19.2,0.46000000000000085,11.305853102474714,11.765853102474713,22.549707400654913,32.36971099915817,25.41712403750564,50.09452163008768,29.977030627438392,6.22,-42.720815186204156,2.8368524408786824,45.036938364055295,2.4,844.824,295.777,549.047,0.3857003000827344,117.26000213623047,276.5,13347.985979562814,95.85808783134209
2001-12-28,20.94,1.8399999999999999,9.7724876700296,11.612487670029601,22.545410520057764,32.381323059596205,25.43470939674752,50.100089910056475,30.00019084870229,6.22,-42.95807803111839,2.8069067178258726,45.3,2.4,842.654,293.607,549.047,0.38544526830010556,116.33000183105469,278.8999938964844,13353.720985807402,95.72541683601543
2002-01-04,20.8,0.5100000000000016,10.146088425542644,10.656088425542647,22.541105576634845,32.392910173733775,25.45231363615869,50.105616828304896,30.023383834710415,6.22,-43.159058485253425,2.7772712339504095,45.3,2.53,844.645,294.406,550.239,0.38519621512870067,116.63999938964844,287.3999938964844,13359.514696160028,95.60266934002874
2002-01-11,20.54,0.11999999999999744,10.666655369013826,10.786655369013824,22.536792717470295,32.4044722786203,25.469936675256807,50.11110237145171,30.046609504884337,6.22,-43.32358994897174,2.7479173818163405,45.86842338156555,2.38,846.705,295.434,551.271,0.3849531436944333,117.51000213623047,283.1000061035156,13365.358750845846,95.489845343382
2002-01-18,18.61,0.08999999999999986,12.884188500443154,12.974188500443153,22.532472089648238,32.41600931130522,25.487578433559605,50.11654652611568,30.069867778645644,6.22,-43.45150582263572,2.7188165539877116,46.783800168149035,2.34,850.64,298.183,552.457,0.3847160571232165,119.8499984741211,278.79998779296875,13371.244790090004,95.38694484607527
2002-01-25,19.21,0.4400000000000013,12.598687819830632,13.038687819830633,22.528143840252813,32.42752120883795,25.505238830584762,50.12194927891554,30.0931585754159,6.22,-43.54263950660782,2.6899401430285708,47.5,2.18,853.793,300.289,553.504,0.3844849585409636,119.79000091552734,286.0,13377.16445411765,95.29396784810848
2002-02-01,19.71,0.41000000000000014,12.435217719557848,12.845217719557846,22.523808116368134,32.43900790826794,25.52291778585001,50.127310616470076,30.11648181461667,6.22,-43.596824401250466,2.6612595415029636,47.5,2.18,856.721,302.497,554.224,0.38425985107358795,118.9800033569336,303.5,13383.109383153937,95.2110934044175
2002-02-08,19.97,0.05999999999999872,12.504164553914384,12.564164553914381,22.51946506507836,32.450469346644596,25.540615218873032,50.132630525398035,30.139837415669536,6.22,-43.61389390692611,2.632746141974938,48.45523522695052,2.22,862.065,304.998,557.067,0.38404073784700277,118.5999984741211,298.3999938964844,13389.071217424013,95.13939584461734
2002-02-15,21.18,0.19000000000000128,11.610592715281824,11.800592715281823,22.5151148334676,32.46190546101737,25.55833104917157,50.13790899231819,30.163225297996068,6.22,-43.59368142399715,2.6043713370085393,49.83186963085578,2.28,859.337,301.89,557.447,0.38382762198712117,118.4800033569336,293.20001220703125,13395.041597153022,95.07905422364378
2002-02-22,20.7,0.6799999999999997,12.394502203660187,13.074502203660183,22.510757568619983,32.473316188435675,25.57606519626331,50.143146003849274,30.18664538101783,6.22,-43.536020352826036,2.576106519167815,50.7,2.38,858.593,299.422,559.171,0.38362050661985664,119.4000015258789,298.0,13401.012162566121,95.0300685414969
2002-03-01,21.43,0.8299999999999983,11.955893019049446,12.78589301904944,22.506393417619655,32.484701465948945,25.593817579665945,50.14834154661006,30.21009758415641,6.22,-43.4407440937752,2.5479230810168123,50.7,2.47,863.481,303.756,559.725,0.38341939487112237,117.98999786376953,290.1000061035156,13406.974553888454,94.99243879817665
2002-03-08,23.31,1.0399999999999991,10.354765161449626,11.394765161449621,22.502022527550743,32.49606123060662,25.61158811889719,50.15349560721931,30.233581826833372,6.22,-43.30768604720709,2.519792415119577,51.136574720670396,2.67,864.053,304.089,559.964,0.38322428986683155,117.22000122070312,289.8999938964844,13412.920411345174,94.96616499368304
2002-03-15,24.4,0.9799999999999969,9.531118630860712,10.511118630860707,22.497645045497375,32.507395419458106,25.629376733474775,50.158608172295786,30.25709802847029,6.22,-43.13667961348411,2.4916859140401564,51.70195530726257,2.92,867.613,306.697,560.916,0.38303519473289754,118.05000305175781,297.29998779296875,13418.841375161426,94.95124712801606
2002-03-22,25.25,0.8200000000000003,8.934953427282698,9.7549534272827,22.49326111854368,32.51870396955285,25.647183342916364,50.16367922845823,30.280646108488728,6.22,-42.927558192968725,2.4635749703425973,52.191358240223465,3.31,863.169,302.253,560.916,0.38285211259523355,118.62000274658203,302.6000061035156,13424.729085562365,94.94768520117572
2002-03-29,25.86,0.8299999999999983,8.566269550715608,9.396269550715607,22.4888708937738,32.529986817940284,25.66500786673968,50.168708762325416,30.304225986310282,6.22,-42.68015518602333,2.4354309765909465,52.4,3.4,869.193,308.278,560.915,0.3826750465797529,117.69000244140625,300.1000061035156,13430.575182773135,94.95547921316202
2002-04-05,26.99,0.5699999999999967,7.665067001159433,8.23506700115943,22.484474518271853,32.54124390166982,25.68285022446245,50.1736967605161,30.327837581356498,6.22,-42.39430399301038,2.40722532534925,52.4,3.54,870.028,308.541,561.487,0.38250399981236877,117.73999786376953,302.1000061035156,13436.371307018886,94.97462916397497
2002-04-12,25.24,0.34999999999999787,9.631345778614156,9.981345778614156,22.48007213912197,32.55247515779091,25.700710335602356,50.17864320964904,30.351480813048955,6.22,-42.069838014292294,2.3789294091815556,52.4,3.21,865.998,302.876,563.122,0.3823389754189945,116.29000091552734,302.29998779296875,13442.10909852477,95.00513505361454
2002-04-19,25.54,0.6499999999999986,9.535105883079803,10.185105883079805,22.475663903408286,32.563680523352964,25.71858811967712,50.183548096342996,30.375155600809233,6.22,-41.706590650231526,2.3505146206519094,52.4,3.4,869.4,304.462,564.938,0.38217997652554325,115.04000091552734,311.6000061035156,13447.780197515938,95.04699688208075
2002-04-26,26.46,0.22000000000000242,8.806347314556362,9.02634731455636,22.471249958214944,32.574859935405414,25.73648349620444,50.18841140721671,30.3988618640589,6.22,-41.30439530119049,2.3219523523243586,52.4,3.5,874.551,309.034,565.517,0.3820270062579284,113.58999633789062,312.20001220703125,13453.37624421753,95.1002146493736
2002-05-03,26.88,0.46999999999999886,8.565070073043819,9.035070073043817,22.46683045062606,32.5860133309977,25.75439638470201,50.19323312888897,30.422599522219535,6.22,-40.86308536753164,2.293213996762949,52.4,3.65,870.114,303.358,566.756,0.3818800677420632,113.94999694824219,311.0,13458.888878854705,95.16478835549307
2002-05-10,27.27,1.120000000000001,8.341274158542197,9.461274158542201,22.46240552772577,32.59714064717924,25.772326704687558,50.198013247978515,30.446368494712708,6.22,-40.38249424961739,2.264270946531729,52.56339362618432,3.65,866.889,299.171,567.718,0.38173916410386083,113.0,310.6000061035156,13464.30974165261,95.24071800043922
2002-05-17,28.43,2.0799999999999983,7.334959571051475,9.414959571051469,22.457975336598203,32.608241820999474,25.790274375678777,50.20275175110411,30.470168700959977,6.22,-39.86245534781015,2.2350945941947433,52.88234280792421,3.57,872.14,303.801,568.339,0.38160429846923466,112.80000305175781,320.3999938964844,13469.630472836392,95.32800358421197
2002-05-24,27.18,2.5700000000000003,8.726126310571667,11.296126310571665,22.45354002432749,32.61931678950781,25.808239317193408,50.20744862488451,30.494000060382938,6.22,-39.3028020624724,2.20565633231604,53.1,3.35,871.756,302.265,569.491,0.3814754739640979,111.80999755859375,326.5,13474.8427126312,95.42664510681138
2002-05-31,25.22,1.2199999999999989,10.814774377102765,12.034774377102764,22.449099737997773,32.6303654897537,25.826221448749106,50.21210385593849,30.517862492403154,6.22,-38.70336779396653,2.175927553459666,53.1,3.24,879.039,308.297,570.742,0.3813526937143638,110.98999786376953,324.6000061035156,13479.938101262187,95.53664256823743
2002-06-07,25.01,2.020000000000003,11.140903770644783,13.160903770644785,22.444654624693168,32.64138785878657,25.84422068986358,50.21671743088478,30.541755916442185,6.22,-38.06398594265501,2.1458796501896673,53.202800612197755,3.24,878.974,307.115,571.859,0.3812359608459457,110.76000213623047,319.1000061035156,13484.908278954497,95.65799596849011
2002-06-14,24.94,1.740000000000002,11.314514491197707,13.054514491197713,22.440204831497812,32.65238383365585,25.86223696005457,50.22128933634215,30.56568025192162,6.22,-37.38448990890024,2.115484015070091,53.33440628369013,3.11,879.382,306.632,572.75,0.38112527848475675,108.19000244140625,324.6000061035156,13489.744885933284,95.79070530756941
2002-06-21,25.61,1.0599999999999987,10.735606538761544,11.795606538761541,22.435750505495836,32.663353351410954,25.880270178839755,50.22581955892938,30.58963541826302,6.22,-36.66471309306469,2.084712040664984,53.47380881333744,3.26,877.526,303.193,574.333,0.3810206497567103,106.11000061035156,313.5,13494.439562423697,95.93477058547538
2002-06-28,26.52,1.3599999999999994,9.904179913336293,11.264179913336292,22.431291793771376,32.674296349101326,25.898320265736874,50.23030808526521,30.613621334887966,6.22,-35.904488895510745,2.0535351195383926,53.6,3.43,880.183,304.766,575.417,0.3809220777877196,107.66999816894531,310.8999938964844,13498.98394865088,96.09019180220797
2002-07-05,26.81,1.1799999999999997,9.680234614921957,10.860234614921955,22.42682884340856,32.68521276377639,25.916387140263577,50.23475490196839,30.63763792121803,6.22,-35.103650716600875,2.0219246442543644,53.6,3.18,876.805,300.361,576.444,0.38082956570369786,105.88999938964844,315.6000061035156,13503.369684839989,96.25696895776721
2002-07-12,26.7,1.1499999999999986,9.843770643518525,10.993770643518522,22.422361801491505,32.696102532485575,25.934470721937636,50.2391599956577,30.661685096674777,6.22,-34.26203195669749,1.9898520073769448,52.67567749395564,2.96,875.906,298.381,577.525,0.3807431166305585,104.05999755859375,323.8999938964844,13507.58841121617,96.43510205215307
2002-07-19,27.62,1.3399999999999999,8.964787999125997,10.304787999125997,22.41789081510437,32.706965592278316,25.952570930276714,50.243523352951875,30.685762780679788,6.22,-33.37946601616304,1.9572886014701818,51.070854619993696,2.9,872.747,294.699,578.048,0.38066273369421455,106.61000061035156,303.3999938964844,13511.631768004572,96.62459108536558
2002-07-26,26.64,1.1900000000000013,9.973286681744389,11.16328668174439,22.413416031331266,32.71780188020403,25.97068768479854,50.247844960469706,30.70987089265464,6.22,-32.45578629535994,1.9242058190981217,50.2,2.97,870.77,292.722,578.048,0.3805884200205794,106.66999816894531,307.0,13515.491395430343,96.82543605740472
2002-08-02,26.87,1.1900000000000013,9.759266691373687,10.949266691373689,22.40893759725633,32.72861133331216,25.988820905020784,50.252124804829926,30.734009352020884,6.22,-31.49082619465065,1.8905750528248104,50.2,3.01,869.164,290.642,578.522,0.3805201787355664,108.20999908447266,314.20001220703125,13519.158933718638,97.03763696827049
2002-08-09,26.77,1.25,9.862728028013905,11.112728028013905,22.40445565996369,32.739393888652124,26.006970510461205,50.256362872651295,30.75817807820011,6.22,-30.484419114397564,1.8563676952142971,50.240317460317456,2.78,862.532,283.437,579.095,0.38045801296508863,106.72000122070312,313.70001220703125,13522.6260230946,97.26119381796293
2002-08-16,28.52,2.0799999999999983,8.103670691665021,10.18367069166502,22.399970366537485,32.75014948327336,26.02513642063747,50.26055915055259,30.782376990613887,6.22,-29.436398454963147,1.8215551388306253,50.28126984126984,2.99,865.875,286.29,579.585,0.38040192583505955,107.97000122070312,306.70001220703125,13525.884303783381,97.49610660648199
2002-08-23,30.09,2.5100000000000016,6.51209468232706,9.02209468232706,22.39548186406183,32.760878054225294,26.0433185550673,50.26471362515255,30.806606008683783,6.22,-28.346597616709808,1.7861087762378447,50.3,3.28,866.77,286.554,580.216,0.3803519204713922,106.9800033569336,312.3999938964844,13528.925416010134,97.74237533382768
2002-08-30,28.84,1.3099999999999987,7.728000000000004,9.038000000000002,22.390990299620874,32.77157953855736,26.061516833268392,50.268826283069934,30.83086505183138,6.22,-27.21485,1.75,50.3,3.33,862.811,281.926,580.885,0.3803080000000001,106.83999633789062,319.8999938964844,13531.741,98.0
2002-09-06,28.65,1.1999999999999993,7.871386644683857,9.071386644683855,22.38649582029874,32.78225387331897,26.079731174758464,50.27289711092352,30.85515403947825,6.140769230769231,-25.770326830187102,1.7116670226032695,50.3,3.21,859.139,276.874,582.265,0.3802908113065523,108.05999755859375,316.6000061035156,13534.093105713886,98.268980604999
2002-09-13,29.59,1.0799999999999983,6.872254616378622,7.95225461637862,22.381998573179565,32.79290099555957,26.097961499055216,50.276926095332065,30.879472891045953,6.061538461538461,-23.801554005934953,1.6701236335541678,50.33877995642701,3.3,855.101,271.47,583.631,0.38031598948824047,107.52999877929688,321.8999938964844,13535.830972323545,98.5493171488246
2002-09-20,29.39,1.0700000000000003,7.000603915084298,8.070603915084297,22.377498705347474,32.80352084232859,26.116207725676357,50.2809132229143,30.90382152595608,5.9823076923076925,-21.39739693757162,1.6262045909472498,50.42200435729847,3.71,852.861,268.878,583.983,0.3803760199882611,107.52999877929688,319.70001220703125,13537.077023870412,98.84100963147685
2002-09-27,30.63,1.4599999999999973,5.676434540800884,7.136434540800882,22.3729963638866,32.81411335067545,26.134469774139582,50.28485848028902,30.92819986363018,5.903076923076923,-18.646721035425184,1.5807446528770683,50.5,3.8,844.179,258.896,585.283,0.38046338824981074,107.5999984741211,322.1000061035156,13537.953684395912,99.14405805295574
2002-10-04,30.25,1.3599999999999994,5.959746493528381,7.31974649352838,22.368491695881062,32.82467845764958,26.15274756396262,50.28876185407494,30.952607823489846,5.823846153846154,-15.638391709823718,1.5345785774381782,50.5,4.17,840.48,254.248,586.232,0.380570579716086,107.25,316.29998779296875,13538.583377941477,99.45846241326127
2002-10-11,29.37,1.1999999999999993,6.730539773266789,7.930539773266787,22.36398484841501,32.83521610030042,26.171041014663157,50.29262333089087,30.97704532495664,5.7446153846153845,-12.461274371095296,1.4885411227251328,50.11274509803921,3.85,850.954,263.223,587.731,0.38069007983028347,108.5199966430664,312.70001220703125,13539.08852854854,99.78422271239343
2002-10-18,29.65,1.1999999999999993,6.3320476942898365,7.532047694289834,22.359475968572568,32.84572621567739,26.189350045758914,50.29644289735553,31.001512287452133,5.665384615384616,-9.204234429568,1.4434670468324864,49.43137254901961,4.14,858.13,270.0,588.13,0.38081437403559976,107.91999816894531,313.3999938964844,13539.591560258528,100.11966728707732
2002-10-25,27.88,1.259999999999998,7.993670142239831,9.253670142239832,22.35496520343787,32.85620874082993,26.207674576767573,50.3002205400877,31.02600863039791,5.586153846153846,-5.956137295569898,1.4001911078547924,49.0,4.22,859.477,270.914,588.563,0.3809359477752314,106.08000183105469,318.79998779296875,13540.21489711287,100.45476615766323
2002-11-01,27.03,1.4800000000000004,8.748640431390507,10.228640431390508,22.35045270009504,32.86666361280745,26.226014527206843,50.303956245706125,31.05053427321553,5.506923076923077,-2.8058483794290705,1.359548063886605,49.0,4.23,863.471,274.396,589.075,0.3810472864923749,104.5,321.29998779296875,13541.080963153001,100.78784766087631
2002-11-08,25.97,1.6699999999999982,9.726958561741867,11.396958561741863,22.345938605628213,32.877090768659386,26.244369816594478,50.307650000829575,31.075089135326568,5.427692307692308,0.15776690852640662,1.3223726730224783,48.81481481481481,3.88,858.147,267.506,590.641,0.38114087563022697,105.04000091552734,320.70001220703125,13542.31218242035,101.11891179671652
2002-11-15,25.68,2.280000000000001,9.948624533293895,12.228624533293896,22.341423067121525,32.88749014543518,26.262740364448135,50.31130179207681,31.09967313615261,5.348461538461539,2.84584315796846,1.2894996933569658,48.60185185185185,3.86,863.91,271.961,591.949,0.3812092006319841,106.12000274658203,320.70001220703125,13544.030978956343,101.44795856518388
2002-11-22,26.98,2.8200000000000003,8.593638346046612,11.41363834604661,22.336906231659096,32.89786168018425,26.28112609028553,50.31491160606657,31.12428619511521,5.269230769230769,5.169514958569017,1.2617638829846218,48.5,4.25,861.568,268.062,593.506,0.3812447469408429,106.41000366210938,316.79998779296875,13546.359776802417,101.77498796627837
2002-11-29,26.83,1.639999999999997,8.702000000000004,10.341999999999999,22.332388246325063,32.90820530995602,26.29952691362441,50.318479429417636,31.14892823163594,5.19,7.0399169,1.24,48.5,4.25,865.775,271.138,594.637,0.38123999999999997,105.36000061035156,326.29998779296875,13549.421,102.1
2002-12-06,27.14,1.2300000000000004,8.363709495154074,9.593709495154073,22.327869258203563,32.918520971799936,26.31794275398238,50.32200524874875,31.17359916513639,5.285,8.585693803932951,1.2229607293056857,48.5,4.31,869.699,272.561,597.138,0.38119167291861655,103.9800033569336,333.20001220703125,13553.048818575246,102.42299466634877
2002-12-13,27.82,0.9800000000000004,7.668766831508829,8.648766831508832,22.323349414378722,32.928808602765415,26.336373530877257,50.325489050678684,31.19829891503813,5.380000000000001,10.001682445552875,1.20871769743847,49.2834422657952,4.64,868.583,270.5,598.083,0.38110376546549973,103.45999908447266,340.5,13556.994281004749,102.74397196532468
2002-12-20,30.35,0.7900000000000027,5.137172009064254,5.92717200906426,22.31882886193467,32.93906813990188,26.354819163826697,50.32893082182619,31.22302740076272,5.4750000000000005,11.29830534480188,1.197084074944217,50.75577342047931,5.12,870.009,271.215,598.794,0.3809796930733145,102.41000366210938,349.20001220703125,13561.255129005587,103.06293189692771
2002-12-27,32.38,1.370000000000001,3.1189250278203624,4.488925027820367,22.314307747955535,32.94929952025878,26.37327957234839,50.332330548810035,31.24778454173174,5.57,12.48598502162207,1.18787303236879,51.6,4.96,860.984,262.089,598.895,0.380822871174726,102.47000122070312,351.20001220703125,13565.829104294844,103.3798744611579
2003-01-03,31.96,0.990000000000002,3.564025887777158,4.554025887777158,22.309786219525453,32.959502680885535,26.391754675960083,50.33568821824896,31.272570257366755,5.665,13.575143995955555,1.1808977402580525,51.6,4.85,861.603,262.508,599.095,0.3806367152023995,101.2300033569336,354.5,13570.713948589599,103.69479965801521
2003-01-10,31.54,1.1699999999999982,4.0224745889346325,5.192474588934634,22.305264423728556,32.96967755883157,26.410244394179454,50.33900381676174,31.29738446708935,5.760000000000001,14.576204787744437,1.1759713691578677,51.5015406162465,5.03,855.33,256.079,599.251,0.3804246405890001,100.55000305175781,356.6000061035156,13575.907403606932,104.00770748749966
2003-01-17,33.04,1.5599999999999987,2.5742711312927704,4.134271131292773,22.30074250764897,32.97982409114632,26.428748646524227,50.34227733096713,31.322227090321082,5.855,15.499589916930825,1.1729070896140992,51.39719887955182,5.37,856.915,257.664,599.251,0.38019006276719286,99.22000122070312,368.20001220703125,13581.407211063926,104.31859794961126
2003-01-24,34.46,2.650000000000002,1.2194155148516093,3.8694155148516103,22.29622061837084,32.989942214879214,26.44726735251208,50.34550874748388,31.347098046483545,5.95,16.35572190345682,1.1715180721726104,51.3,5.91,856.403,257.156,599.247,0.37993639716964295,99.91000366210938,368.29998779296875,13587.211112677662,104.62747104434999
2003-01-31,33.19,1.9899999999999984,2.5679077396111154,4.557907739611115,22.29169890297828,33.00003186707967,26.465800431660742,50.34869805293077,31.371997254998295,6.045,17.15502326726454,1.1716174873792649,51.3,5.68,857.347,258.1,599.247,0.37966705922901556,99.56999969482422,369.8999938964844,13593.31685016522,104.93432677171586
2003-02-07,33.95,2.3700000000000045,1.8997478055712946,4.269747805571299,22.28717750855542,33.01009298479714,26.484347803487918,50.35184523392654,31.396924635286894,6.140000000000001,17.90791652829609,1.173018505779926,50.69153439153439,6.11,853.026,253.779,599.247,0.3793854643779757,100.04000091552734,351.8999938964844,13599.722165243678,105.23916513170886
2003-02-14,35.79,3.0,0.16493571273215935,3.1649357127321593,22.282656582186405,33.020125505081026,26.502909387511323,50.35495027708995,31.421880106770946,6.235,18.624824206493567,1.1755342979204575,49.587037037037035,6.08,856.084,256.837,599.247,0.3790950280491886,100.08999633789062,351.79998779296875,13606.424799630124,105.54198612432901
2003-02-21,36.78,3.780000000000001,-0.7065285389062979,3.0734714610937033,22.278136270955365,33.03012936498078,26.521485103248644,50.35801316903977,31.446863588872,6.33,19.316168821799078,1.1789780343467224,48.8,6.33,855.05,255.803,599.247,0.3787991656753193,99.70999908447266,350.20001220703125,13613.422495041636,105.8427897495763
